kommune,år,tilflytning,fraflytning,net_migration,population,migration_rate,migration_per_1000
Brøndby,1993,2280.0,2567.0,-287.0,33746,-0.008504711669531203,-8.504711669531202
Brøndby,1994,2165.0,2467.0,-302.0,33634,-0.008979009335791164,-8.979009335791163
Brøndby,1995,2932.0,2343.0,589.0,33579,0.017540724857798028,17.54072485779803
Brøndby,1996,1950.0,2055.0,-105.0,34388,-0.003053390717692218,-3.0533907176922184
Brøndby,1997,1767.0,2112.0,-345.0,34458,-0.010012188751523593,-10.012188751523594
Brøndby,1998,1723.0,1913.0,-190.0,34360,-0.005529685681024447,-5.529685681024447
Brøndby,1999,1641.0,1803.0,-162.0,34391,-0.004710534732924311,-4.7105347329243115
Brøndby,2000,1908.0,1879.0,29.0,34354,0.0008441520638062525,0.8441520638062525
Brøndby,2001,1877.0,1877.0,0.0,34498,0.0,0.0
Brøndby,2002,1967.0,1876.0,91.0,34542,0.002634473973713161,2.634473973713161
Brøndby,2003,1858.0,1829.0,29.0,34676,0.0008363133002653131,0.8363133002653131
Brøndby,2004,1845.0,2051.0,-206.0,34708,-0.005935231070646537,-5.935231070646537
Brøndby,2005,1914.0,2208.0,-294.0,34513,-0.008518529249847884,-8.518529249847884
Brøndby,2006,1867.0,2097.0,-230.0,34247,-0.006715916722632639,-6.715916722632639
Brøndby,2007,1666.0,1822.0,-156.0,33831,-0.004611155449144276,-4.611155449144276
Brøndby,2008,1891.0,2046.0,-155.0,33762,-0.0045909602511699545,-4.590960251169954
Brøndby,2009,1932.0,1946.0,-14.0,33795,-0.0004142624648616659,-0.4142624648616659
Brøndby,2010,2144.0,1957.0,187.0,34021,0.005496605038064725,5.4966050380647244
Brøndby,2011,1962.0,1905.0,57.0,34084,0.0016723389273559442,1.6723389273559441
Brøndby,2012,2054.0,2011.0,43.0,34210,0.0012569424144986845,1.2569424144986845
Brøndby,2013,2190.0,2027.0,163.0,34580,0.004713707345286293,4.713707345286292
Brøndby,2014,2313.0,2213.0,100.0,35050,0.0028530670470756064,2.8530670470756063
Brøndby,2015,2402.0,2341.0,61.0,35322,0.0017269690278013702,1.7269690278013703
Brøndby,2016,2428.0,2386.0,42.0,35594,0.001179974152947126,1.179974152947126
Brøndby,2017,2448.0,2551.0,-103.0,35538,-0.002898306038606562,-2.898306038606562
Brøndby,2018,2416.0,2724.0,-308.0,35397,-0.008701302370257366,-8.701302370257366
Brøndby,2019,2272.0,2681.0,-409.0,35090,-0.011655742376745512,-11.655742376745511
Brøndby,2020,2533.0,2550.0,-17.0,35232,-0.00048251589464123526,-0.4825158946412353
Brøndby,2021,2995.0,2688.0,307.0,35651,0.008611259151215954,8.611259151215954
Brøndby,2022,3527.0,2575.0,952.0,37128,0.02564102564102564,25.64102564102564
Brøndby,2023,3700.0,2812.0,888.0,39067,0.022730181483093147,22.730181483093148
Brøndby,2024,3773.0,3235.0,538.0,40401,0.013316502066780525,13.316502066780524
Brøndby,2025,3659.0,3646.0,13.0,40990,0.0003171505245181752,0.3171505245181752
Brønderslev,1992,1338.0,1404.0,-66.0,35302,-0.001869582459917285,-1.869582459917285
Brønderslev,1993,1441.0,1440.0,1.0,35204,2.840586297011703e-05,0.028405862970117032
Brønderslev,1994,1465.0,1581.0,-116.0,35285,-0.0032875159416182512,-3.2875159416182513
Brønderslev,1995,1584.0,1733.0,-149.0,35205,-0.004232353358897884,-4.232353358897884
Brønderslev,1996,1651.0,1681.0,-30.0,35088,-0.0008549931600547196,-0.8549931600547196
Brønderslev,1997,1587.0,1619.0,-32.0,35127,-0.0009109801577134398,-0.9109801577134398
Brønderslev,1998,1661.0,1654.0,7.0,35241,0.00019863227490706848,0.19863227490706847
Brønderslev,1999,1685.0,1655.0,30.0,35219,0.0008518129418779636,0.8518129418779636
Brønderslev,2000,1634.0,1635.0,-1.0,35249,-2.8369599137564186e-05,-0.028369599137564185
Brønderslev,2001,1669.0,1754.0,-85.0,35296,-0.002408204895738894,-2.4082048957388937
Brønderslev,2002,1670.0,1689.0,-19.0,35397,-0.0005367686527106817,-0.5367686527106817
Brønderslev,2003,1654.0,1693.0,-39.0,35518,-0.001098034799256715,-1.098034799256715
Brønderslev,2004,1669.0,1820.0,-151.0,35508,-0.004252562802748676,-4.252562802748677
Brønderslev,2005,1720.0,1880.0,-160.0,35320,-0.004530011325028313,-4.530011325028313
Brønderslev,2006,1914.0,1762.0,152.0,35313,0.0043043638320165375,4.304363832016538
Brønderslev,2007,1830.0,1862.0,-32.0,35525,-0.0009007741027445461,-0.9007741027445461
Brønderslev,2008,1598.0,1590.0,8.0,35762,0.00022370113528326157,0.22370113528326158
Brønderslev,2009,1530.0,1616.0,-86.0,35804,-0.0024019662607529884,-2.4019662607529884
Brønderslev,2010,1537.0,1602.0,-65.0,35789,-0.0018162005085361425,-1.8162005085361426
Brønderslev,2011,1542.0,1671.0,-129.0,35754,-0.0036079879174358113,-3.6079879174358114
Brønderslev,2012,1502.0,1705.0,-203.0,35600,-0.005702247191011236,-5.702247191011236
Brønderslev,2013,1573.0,1625.0,-52.0,35627,-0.0014595671821932804,-1.4595671821932803
Brønderslev,2014,1620.0,1726.0,-106.0,35781,-0.0029624661133003547,-2.962466113300355
Brønderslev,2015,1757.0,1757.0,0.0,36047,0.0,0.0
Brønderslev,2016,1758.0,1825.0,-67.0,36128,-0.001854517271922055,-1.8545172719220548
Brønderslev,2017,1933.0,1843.0,90.0,36289,0.002480090385516272,2.480090385516272
Brønderslev,2018,1946.0,1925.0,21.0,36370,0.000577398955182843,0.577398955182843
Brønderslev,2019,1809.0,1874.0,-65.0,36304,-0.0017904363155575144,-1.7904363155575145
Brønderslev,2020,2015.0,2083.0,-68.0,36177,-0.0018796472897144594,-1.8796472897144594
Brønderslev,2021,2051.0,2049.0,2.0,36194,5.525777753218766e-05,0.055257777532187656
Brønderslev,2022,2022.0,1832.0,190.0,36540,0.005199781061850027,5.199781061850027
Brønderslev,2023,1814.0,1749.0,65.0,36614,0.0017752772163653248,1.7752772163653248
Brønderslev,2024,1839.0,1760.0,79.0,36706,0.0021522366915490655,2.1522366915490654
Brønderslev,2025,1650.0,1846.0,-196.0,36529,-0.005365599934298776,-5.365599934298776
Dragør,1992,717.0,752.0,-35.0,12365,-0.0028305701577031944,-2.8305701577031943
Dragør,1993,652.0,710.0,-58.0,12374,-0.004687247454339745,-4.687247454339745
Dragør,1994,776.0,645.0,131.0,12329,0.010625354854408306,10.625354854408306
Dragør,1995,726.0,733.0,-7.0,12484,-0.0005607177186799103,-0.5607177186799103
Dragør,1996,775.0,681.0,94.0,12519,0.007508586947839284,7.508586947839284
Dragør,1997,734.0,661.0,73.0,12725,0.005736738703339882,5.736738703339882
Dragør,1998,602.0,657.0,-55.0,12778,-0.004304272969165753,-4.304272969165753
Dragør,1999,597.0,602.0,-5.0,12789,-0.000390960982093987,-0.390960982093987
Dragør,2000,741.0,648.0,93.0,12753,0.007292401787814632,7.292401787814632
Dragør,2001,687.0,592.0,95.0,12912,0.007357496902106567,7.3574969021065675
Dragør,2002,623.0,666.0,-43.0,13075,-0.003288718929254302,-3.2887189292543018
Dragør,2003,630.0,647.0,-17.0,13028,-0.0013048817930610991,-1.3048817930610992
Dragør,2004,644.0,604.0,40.0,13076,0.0030590394616090547,3.059039461609055
Dragør,2005,703.0,708.0,-5.0,13156,-0.0003800547278808148,-0.3800547278808148
Dragør,2006,598.0,567.0,31.0,13154,0.0023566975824844153,2.3566975824844154
Dragør,2007,623.0,552.0,71.0,13261,0.005354045697911168,5.354045697911168
Dragør,2008,683.0,591.0,92.0,13411,0.006860040265453732,6.8600402654537325
Dragør,2009,732.0,551.0,181.0,13564,0.01334414626953701,13.34414626953701
Dragør,2010,695.0,613.0,82.0,13717,0.00597798352409419,5.97798352409419
Dragør,2011,609.0,642.0,-33.0,13692,-0.0024101665205959683,-2.4101665205959684
Dragør,2012,819.0,659.0,160.0,13917,0.011496730617230725,11.496730617230725
Dragør,2013,755.0,714.0,41.0,13977,0.0029333905702225082,2.933390570222508
Dragør,2014,829.0,795.0,34.0,14028,0.002423723980610208,2.423723980610208
Dragør,2015,938.0,874.0,64.0,14142,0.004525526799604016,4.525526799604016
Dragør,2016,907.0,816.0,91.0,14288,0.006368980963045913,6.368980963045913
Dragør,2017,871.0,865.0,6.0,14272,0.0004204035874439462,0.42040358744394624
Dragør,2018,795.0,804.0,-9.0,14270,-0.0006306937631394534,-0.6306937631394535
Dragør,2019,1029.0,799.0,230.0,14494,0.015868635297364427,15.868635297364428
Dragør,2020,878.0,819.0,59.0,14569,0.0040496945569359595,4.049694556935959
Dragør,2021,917.0,886.0,31.0,14640,0.002117486338797814,2.1174863387978142
Dragør,2022,637.0,655.0,-18.0,14609,-0.001232117188034773,-1.2321171880347732
Dragør,2023,702.0,688.0,14.0,14569,0.0009609444711373464,0.9609444711373464
Dragør,2024,625.0,714.0,-89.0,14450,-0.00615916955017301,-6.159169550173011
Dragør,2025,778.0,714.0,64.0,14474,0.00442172170789001,4.4217217078900095
Egedal,1992,2404.0,2682.0,-278.0,35676,-0.007792353402847853,-7.792353402847853
Egedal,1993,2523.0,2622.0,-99.0,35809,-0.0027646681001982742,-2.764668100198274
Egedal,1994,2339.0,2707.0,-368.0,36089,-0.010197012940231096,-10.197012940231096
Egedal,1995,2671.0,2800.0,-129.0,36081,-0.003575288933233558,-3.575288933233558
Egedal,1996,2873.0,2700.0,173.0,36359,0.004758106658598971,4.7581066585989715
Egedal,1997,2705.0,2647.0,58.0,36868,0.0015731799934902897,1.5731799934902897
Egedal,1998,2516.0,2672.0,-156.0,37293,-0.00418309066044566,-4.183090660445661
Egedal,1999,2375.0,2527.0,-152.0,37485,-0.004054955315459517,-4.054955315459517
Egedal,2000,2374.0,2407.0,-33.0,37733,-0.000874566029735245,-0.874566029735245
Egedal,2001,2419.0,2584.0,-165.0,37967,-0.004345879316248321,-4.345879316248321
Egedal,2002,2247.0,2283.0,-36.0,38176,-0.0009430008382229673,-0.9430008382229673
Egedal,2003,2295.0,2422.0,-127.0,38464,-0.0033017886855241266,-3.3017886855241265
Egedal,2004,2812.0,2474.0,338.0,38585,0.008759880782687572,8.759880782687572
Egedal,2005,2921.0,2523.0,398.0,39267,0.010135737387628288,10.135737387628287
Egedal,2006,2027.0,2157.0,-130.0,39948,-0.0032542304996495443,-3.254230499649544
Egedal,2007,2197.0,2020.0,177.0,40533,0.004366812227074236,4.366812227074235
Egedal,2008,2109.0,1877.0,232.0,41031,0.005654261412103044,5.654261412103044
Egedal,2009,2012.0,1828.0,184.0,41513,0.00443234649386939,4.43234649386939
Egedal,2010,1926.0,2045.0,-119.0,41614,-0.0028596145527947326,-2.8596145527947328
Egedal,2011,1947.0,1986.0,-39.0,41821,-0.0009325458501709667,-0.9325458501709667
Egedal,2012,2028.0,2055.0,-27.0,42018,-0.0006425817506782807,-0.6425817506782807
Egedal,2013,2212.0,2175.0,37.0,42210,0.0008765695332859512,0.8765695332859512
Egedal,2014,2272.0,2223.0,49.0,42573,0.0011509642261527259,1.150964226152726
Egedal,2015,2316.0,2463.0,-147.0,42773,-0.0034367474808874757,-3.4367474808874756
Egedal,2016,2511.0,2575.0,-64.0,43082,-0.0014855392043080637,-1.4855392043080637
Egedal,2017,2494.0,2740.0,-246.0,43000,-0.005720930232558139,-5.720930232558139
Egedal,2018,2864.0,2708.0,156.0,43335,0.0035998615437867775,3.5998615437867776
Egedal,2019,2583.0,2714.0,-131.0,43354,-0.0030216358352170504,-3.0216358352170505
Egedal,2020,2957.0,2815.0,142.0,43696,0.0032497253753203956,3.2497253753203954
Egedal,2021,3384.0,3007.0,377.0,44375,0.008495774647887325,8.495774647887325
Egedal,2022,3006.0,2621.0,385.0,45202,0.008517322242378656,8.517322242378656
Egedal,2023,2652.0,2622.0,30.0,45532,0.0006588772731265923,0.6588772731265923
Egedal,2024,2548.0,2710.0,-162.0,45563,-0.003555516537541426,-3.5555165375414264
Egedal,2025,3017.0,2635.0,382.0,46240,0.008261245674740484,8.261245674740485
Esbjerg,1992,5061.0,5303.0,-242.0,112853,-0.002144382515307524,-2.144382515307524
Esbjerg,1993,4933.0,5427.0,-494.0,113493,-0.0043526913554139905,-4.352691355413991
Esbjerg,1994,5014.0,5788.0,-774.0,113917,-0.006794420499135335,-6.794420499135335
Esbjerg,1995,5140.0,5847.0,-707.0,113918,-0.0062062185080496496,-6.206218508049649
Esbjerg,1996,5134.0,5805.0,-671.0,114462,-0.00586220754486205,-5.86220754486205
Esbjerg,1997,5183.0,5564.0,-381.0,114376,-0.0033311184164510036,-3.3311184164510035
Esbjerg,1998,5119.0,5510.0,-391.0,114524,-0.0034141315357479655,-3.4141315357479654
Esbjerg,1999,5053.0,5565.0,-512.0,114653,-0.0044656485220622225,-4.465648522062223
Esbjerg,2000,4886.0,5489.0,-603.0,114589,-0.005262285210622311,-5.262285210622311
Esbjerg,2001,4993.0,5522.0,-529.0,114404,-0.004623964197056047,-4.623964197056047
Esbjerg,2002,4932.0,5431.0,-499.0,114148,-0.0043715176788029575,-4.371517678802958
Esbjerg,2003,5100.0,5356.0,-256.0,114072,-0.0022441966477312575,-2.2441966477312576
Esbjerg,2004,5085.0,5573.0,-488.0,114135,-0.004275638498269593,-4.275638498269593
Esbjerg,2005,5204.0,5936.0,-732.0,114097,-0.00641559374917833,-6.41559374917833
Esbjerg,2006,3867.0,4295.0,-428.0,113755,-0.0037624719792536594,-3.762471979253659
Esbjerg,2007,3760.0,4255.0,-495.0,114244,-0.004332831483491475,-4.332831483491475
Esbjerg,2008,3565.0,3963.0,-398.0,114595,-0.0034731009206335354,-3.4731009206335353
Esbjerg,2009,3642.0,3866.0,-224.0,115114,-0.0019458971106902723,-1.9458971106902723
Esbjerg,2010,3490.0,3928.0,-438.0,115184,-0.0038026114738158078,-3.8026114738158077
Esbjerg,2011,3620.0,3972.0,-352.0,115112,-0.0030578914448537078,-3.057891444853708
Esbjerg,2012,3723.0,4150.0,-427.0,115051,-0.003711397554128169,-3.711397554128169
Esbjerg,2013,3696.0,4097.0,-401.0,115095,-0.003484078370042139,-3.484078370042139
Esbjerg,2014,3936.0,4200.0,-264.0,115446,-0.0022867834312145937,-2.2867834312145936
Esbjerg,2015,3895.0,4419.0,-524.0,115748,-0.004527076061789405,-4.527076061789405
Esbjerg,2016,3883.0,4454.0,-571.0,115905,-0.004926448384452785,-4.926448384452785
Esbjerg,2017,4017.0,4484.0,-467.0,116032,-0.004024751792608935,-4.024751792608935
Esbjerg,2018,3987.0,4507.0,-520.0,115652,-0.004496247362777989,-4.496247362777989
Esbjerg,2019,4143.0,4478.0,-335.0,115483,-0.0029008598668202245,-2.9008598668202246
Esbjerg,2020,4317.0,4464.0,-147.0,115579,-0.0012718573443272567,-1.2718573443272567
Esbjerg,2021,4153.0,4677.0,-524.0,115459,-0.004538407573251111,-4.538407573251111
Esbjerg,2022,3945.0,4531.0,-586.0,115758,-0.005062285112044092,-5.0622851120440915
Esbjerg,2023,3695.0,4196.0,-501.0,115423,-0.004340556041690131,-4.340556041690131
Esbjerg,2024,3667.0,4049.0,-382.0,115157,-0.003317210417082765,-3.317210417082765
Esbjerg,2025,3763.0,4057.0,-294.0,114947,-0.002557700505450338,-2.5577005054503377
Faaborg-Midtfyn,1992,3060.0,2945.0,115.0,50402,0.0022816554898615134,2.2816554898615133
Faaborg-Midtfyn,1993,2958.0,3082.0,-124.0,50619,-0.002449673047669847,-2.449673047669847
Faaborg-Midtfyn,1994,3245.0,3284.0,-39.0,50611,-0.000770583469996641,-0.7705834699966411
Faaborg-Midtfyn,1995,3223.0,3332.0,-109.0,50671,-0.0021511318110951035,-2.1511318110951034
Faaborg-Midtfyn,1996,3219.0,3412.0,-193.0,50820,-0.0037977174340810705,-3.7977174340810707
Faaborg-Midtfyn,1997,3347.0,3347.0,0.0,50714,0.0,0.0
Faaborg-Midtfyn,1998,3186.0,3132.0,54.0,50771,0.001063599298812314,1.063599298812314
Faaborg-Midtfyn,1999,3027.0,3138.0,-111.0,50827,-0.002183878647175714,-2.183878647175714
Faaborg-Midtfyn,2000,3049.0,3107.0,-58.0,50763,-0.0011425644662450998,-1.1425644662450998
Faaborg-Midtfyn,2001,2931.0,3051.0,-120.0,50674,-0.002368078304455934,-2.368078304455934
Faaborg-Midtfyn,2002,3148.0,3097.0,51.0,50733,0.0010052628466678494,1.0052628466678493
Faaborg-Midtfyn,2003,3171.0,3093.0,78.0,50868,0.001533380514272234,1.5333805142722339
Faaborg-Midtfyn,2004,3313.0,3235.0,78.0,51015,0.001528962069979418,1.528962069979418
Faaborg-Midtfyn,2005,3364.0,3427.0,-63.0,51144,-0.0012318160488033786,-1.2318160488033787
Faaborg-Midtfyn,2006,3031.0,2652.0,379.0,51144,0.007410448928515564,7.410448928515564
Faaborg-Midtfyn,2007,2721.0,2541.0,180.0,51950,0.0034648700673724736,3.4648700673724737
Faaborg-Midtfyn,2008,2495.0,2553.0,-58.0,52108,-0.0011130728486988563,-1.1130728486988564
Faaborg-Midtfyn,2009,2332.0,2362.0,-30.0,52085,-0.0005759815685898052,-0.5759815685898052
Faaborg-Midtfyn,2010,2240.0,2490.0,-250.0,51926,-0.004814543773831992,-4.814543773831992
Faaborg-Midtfyn,2011,2307.0,2565.0,-258.0,51635,-0.004996610825990123,-4.996610825990123
Faaborg-Midtfyn,2012,2281.0,2598.0,-317.0,51409,-0.006166235484059211,-6.166235484059211
Faaborg-Midtfyn,2013,2272.0,2557.0,-285.0,51078,-0.0055797016327968985,-5.5797016327968985
Faaborg-Midtfyn,2014,2412.0,2547.0,-135.0,50953,-0.002649500520087139,-2.6495005200871393
Faaborg-Midtfyn,2015,2727.0,2641.0,86.0,51236,0.0016785072995550005,1.6785072995550006
Faaborg-Midtfyn,2016,2737.0,2684.0,53.0,51376,0.0010316100903145437,1.0316100903145438
Faaborg-Midtfyn,2017,2808.0,2645.0,163.0,51536,0.003162837628065818,3.162837628065818
Faaborg-Midtfyn,2018,2975.0,2715.0,260.0,51809,0.005018433090775734,5.018433090775734
Faaborg-Midtfyn,2019,2804.0,2847.0,-43.0,51556,-0.000834044534098844,-0.8340445340988439
Faaborg-Midtfyn,2020,3019.0,2844.0,175.0,51683,0.003386026352959387,3.386026352959387
Faaborg-Midtfyn,2021,3163.0,3039.0,124.0,51849,0.002391560107234469,2.391560107234469
Faaborg-Midtfyn,2022,2926.0,2734.0,192.0,52253,0.0036744301762578224,3.674430176257822
Faaborg-Midtfyn,2023,2823.0,2658.0,165.0,52291,0.0031554187145015396,3.1554187145015398
Faaborg-Midtfyn,2024,2710.0,2627.0,83.0,52284,0.0015874837426363706,1.5874837426363706
Faaborg-Midtfyn,2025,2769.0,2619.0,150.0,52328,0.0028665341690872954,2.8665341690872954
Fanø,1992,203.0,207.0,-4.0,3178,-0.0012586532410320957,-1.2586532410320956
Fanø,1993,285.0,224.0,61.0,3153,0.01934665398033619,19.34665398033619
Fanø,1994,231.0,229.0,2.0,3192,0.0006265664160401002,0.6265664160401002
Fanø,1995,237.0,266.0,-29.0,3209,-0.009037083203490184,-9.037083203490184
Fanø,1996,228.0,254.0,-26.0,3272,-0.007946210268948655,-7.946210268948655
Fanø,1997,261.0,235.0,26.0,3241,0.008022215365627893,8.022215365627893
Fanø,1998,225.0,216.0,9.0,3269,0.0027531355154481493,2.7531355154481494
Fanø,1999,225.0,264.0,-39.0,3267,-0.011937557392102846,-11.937557392102846
Fanø,2000,230.0,221.0,9.0,3214,0.0028002489110143126,2.8002489110143127
Fanø,2001,226.0,222.0,4.0,3212,0.0012453300124533001,1.2453300124533002
Fanø,2002,156.0,207.0,-51.0,3227,-0.01580415246358847,-15.804152463588471
Fanø,2003,203.0,201.0,2.0,3169,0.0006311139160618492,0.6311139160618492
Fanø,2004,212.0,214.0,-2.0,3169,-0.0006311139160618492,-0.6311139160618492
Fanø,2005,207.0,214.0,-7.0,3151,-0.002221516978736909,-2.221516978736909
Fanø,2006,223.0,188.0,35.0,3143,0.011135857461024499,11.135857461024498
Fanø,2007,163.0,152.0,11.0,3192,0.003446115288220551,3.4461152882205512
Fanø,2008,178.0,174.0,4.0,3207,0.0012472715933894605,1.2472715933894605
Fanø,2009,145.0,165.0,-20.0,3219,-0.006213109661385523,-6.2131096613855235
Fanø,2010,166.0,156.0,10.0,3213,0.003112356053532524,3.112356053532524
Fanø,2011,189.0,146.0,43.0,3251,0.013226699477083975,13.226699477083974
Fanø,2012,175.0,170.0,5.0,3237,0.0015446400988569664,1.5446400988569664
Fanø,2013,161.0,140.0,21.0,3264,0.006433823529411764,6.4338235294117645
Fanø,2014,166.0,188.0,-22.0,3263,-0.006742261722341404,-6.742261722341404
Fanø,2015,193.0,175.0,18.0,3290,0.00547112462006079,5.47112462006079
Fanø,2016,194.0,163.0,31.0,3345,0.009267563527653214,9.267563527653214
Fanø,2017,214.0,166.0,48.0,3401,0.014113496030579242,14.113496030579242
Fanø,2018,214.0,190.0,24.0,3404,0.007050528789659225,7.050528789659225
Fanø,2019,260.0,188.0,72.0,3488,0.020642201834862386,20.642201834862387
Fanø,2020,199.0,225.0,-26.0,3456,-0.007523148148148148,-7.523148148148148
Fanø,2021,219.0,223.0,-4.0,3427,-0.0011672016340822876,-1.1672016340822877
Fanø,2022,196.0,204.0,-8.0,3426,-0.002335084646818447,-2.335084646818447
Fanø,2023,160.0,191.0,-31.0,3357,-0.009234435507893953,-9.234435507893954
Fanø,2024,148.0,192.0,-44.0,3270,-0.01345565749235474,-13.45565749235474
Fanø,2025,227.0,156.0,71.0,3332,0.021308523409363747,21.308523409363747
Favrskov,1992,2834.0,2927.0,-93.0,37230,-0.0024979854955680903,-2.4979854955680905
Favrskov,1993,2631.0,2920.0,-289.0,37438,-0.007719429456701747,-7.7194294567017465
Favrskov,1994,3163.0,3090.0,73.0,37395,0.0019521326380532156,1.9521326380532156
Favrskov,1995,3152.0,3200.0,-48.0,37798,-0.0012699084607651198,-1.2699084607651199
Favrskov,1996,3256.0,3146.0,110.0,38152,0.0028832040260012583,2.883204026001258
Favrskov,1997,3400.0,3325.0,75.0,38594,0.0019433072498315801,1.9433072498315802
Favrskov,1998,3185.0,3300.0,-115.0,38989,-0.0029495498730411143,-2.9495498730411143
Favrskov,1999,3224.0,3046.0,178.0,39227,0.004537690876182221,4.5376908761822214
Favrskov,2000,3035.0,3154.0,-119.0,39746,-0.0029940119760479044,-2.9940119760479043
